,Text,Target
503,"I get questions from folks that \xf0\x9d\x90\xb0\xf0\x9d\x90\xa1\xf0\x9d\x90\xb2 \xf0\x9d\x90\x9c\xf0\x9d\x90\xa8\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\x9a\xf0\x9d\x90\xa7\xf0\x9d\x90\xa2\xf0\x9d\x90\x9e\xf0\x9d\x90\xac \xf0\x9d\x90\x9e\xf0\x9d\x90\xaf\xf0\x9d\x90\x9a\xf0\x9d\x90\xa5\xf0\x9d\x90\xae\xf0\x9d\x90\x9a\xf0\x9d\x90\xad\xf0\x9d\x90\x9e\xf0\x9d\x90\xac \xf0\x9d\x90\xad\xf0\x9d\x90\xa1\xf0\x9d\x90\x9e\xf0\x9d\x90\xa6 \xf0\x9d\x90\x9f\xf0\x9d\x90\xa8\xf0\x9d\x90\xab \xf0\x9d\x90\xad\xf0\x9d\x90\xa1\xf0\x9d\x90\x9e\xf0\x9d\x90\xa2\xf0\x9d\x90\xab \xf0\x9d\x90\x83\xf0\x9d\x90\x92\xf0\x9d\x90\x80 \xf0\x9d\x90\xac\xf0\x9d\x90\xa4\xf0\x9d\x90\xa2\xf0\x9d\x90\xa5\xf0\x9d\x90\xa5\xf0\x9d\x90\xac \xf0\x9d\x90\x9e\xf0\x9d\x90\xaf\xf0\x9d\x90\x9e\xf0\x9d\x90\xa7 \xf0\x9d\x90\xa2\xf0\x9d\x90\x9f \xf0\x9d\x90\xad\xf0\x9d\x90\xa1\xf0\x9d\x90\x9e\xf0\x9d\x90\xab\xf0\x9d\x90\x9e\xe2\x80\x99\xf0\x9d\x90\xac \xf0\x9d\x90\xa7\xf0\x9d\x90\xa8 \xf0\x9d\x90\xa9\xf0\x9d\x90\xab\xf0\x9d\x90\x9a\xf0\x9d\x90\x9c\xf0\x9d\x90\xad\xf0\x9d\x90\xa2\xf0\x9d\x90\x9c\xf0\x9d\x90\x9a\xf0\x9d\x90\xa5 \xf0\x9d\x90\xae\xf0\x9d\x90\xac\xf0\x9d\x90\x9e \xf0\x9d\x90\xa8\xf0\x9d\x90\x9f \xf0\x9d\x90\xad\xf0\x9d\x90\xa1\xf0\x9d\x90\xa2\xf0\x9d\x90\xac \xf0\x9d\x90\xb0\xf0\x9d\x90\xa1\xf0\x9d\x90\xa2\xf0\x9d\x90\xa5\xf0\x9d\x90\x9e \xf0\x9d\x90\x9d\xf0\x9d\x90\xa8\xf0\x9d\x90\xa2\xf0\x9d\x90\xa7\xf0\x9d\x90\xa0 \xf0\x9d\x90\xa8\xf0\x9d\x90\xae\xf0\x9d\x90\xab \xf0\x9d\x90\x9d\xf0\x9d\x90\x9a\xf0\x9d\x90\xb2 \xf0\x9d\x90\xad\xf0\x9d\x90\xa8 \xf0\x9d\x90\x9d\xf0\x9d\x90\x9a\xf0\x9d\x90\xb2 \xf0\x9d\x90\xa3\xf0\x9d\x90\xa8\xf0\x9d\x90\x9b?\n\nIt\xe2\x80\x99s a totally valid question. Theres very little awareness of practical use-cases. We all indirectly use queues, stacks, hashmap, trees, graphs on a daily basis. Even I was fortunate enough to use trees and traversals in one of the projects at Amazon, on a huge scale.\n\nFew good examples:\n- Myntra used DynamicProgramming during End of reason sales \xe2\x80\x9918 []\n- Uber uses Decision Trees for forecasting demands, fraud detection, ETAs []\n- Ubers mobile build system, called SubmitQueue, also utilizes decision trees built on the fly. []\n- Skype, Amazon, and UI frameworks extensively use Trees [, ]\n- Queue, HashMap, Graphs? Do I really need to give examples for that?\n\nI would insist you all try and explore these underlying things for every single product or feature you use. Once you broaden your views, you will really start loving problem-solving. """,0
504,HIRING ALERT !!\n\nWe are hiring Business Development Executives. (Delhi/NCR Preferred)\n\nVacancies - 2\nExperience - 6 Months to 1 Year\nPackage - 3 to 4 lakhs\n\nPlease share your resume at ,1
505,"Hello connections,\n\nI am glad to share that i have successfully completed the #task7 of my ongoing Data Science and Business Analytics internship with as a part of Graduate Rotational Internship Program\n\n\nTASK 7 -Stock Market Prediction using Numerical and Textual Analysis\nObjective: Create a hybrid model for stock price/performance prediction using numerical analysis of historical stock prices, and sentimental analysis of news headlines\n\n\xe2\x97\x8f Stock to analyze and predict - SENSEX (S&P BSE SENSEX)\n\n\xe2\x97\x8f Download historical stock prices from\n\n\xe2\x97\x8f Download textual (news) data from\n\nGitHub:\nYoutube:\n\nplease evaluate my task... ",0
506,"If you die tomorrow, your job will be filled next week.\n\nSo learn to log off.\n\nSpend some time with loved ones.\n\nSpend some time doing that thing you wanted to do.\n\nYoure replaceable to the employer, but youre irreplaceable to the people that matter.\n\nLife is a commodity.\n\nSpend it wisely. """,0
507,"I am so proud of the company I work with #amazon ! So glad as we announce #AmazonIndia will cover the Covid-19 vaccine cost for over 10 lac individuals, including our employees, all our delivery associates, sellers , associates across operations, operations partner networks and their dependents !!\n\nStay Safe ! ",0
508,Python Workshop Day 2\n\n> What is tkinter module?\n\n> What is API?\n\n> What is Lambda Function?\n\n> What is PIL module ?\n\n> Why we use request module? ,0
509,"It\xe2\x80\x99s a SIXXX!! \xf0\x9f\xa6\x84\xf0\x9f\xa6\x84\xf0\x9f\xa6\x84\xf0\x9f\xa6\x84\xf0\x9f\xa6\x84\xf0\x9f\xa6\x84\n\n6 Unicorns in 4 days.\n\nMust Read:\n\n2021 has given 10 new Unicorns to India already and it\xe2\x80\x99s just the beginning of Quarter 2.\n\nWhy celebration is important? \xf0\x9f\xa5\xb3\n- These companies gonna serve 90 Million jobs in India\n- Contribute an incremental 1.25% to India\xe2\x80\x99s GDP\n- The transaction value of gig economy could be worth $250 Billion\n- Benefits like convenience of work and flexibility\n- Encourages more talent to jump into job creations\n\nWhy keep calm? \xf0\x9f\xa4\x94\n- This is not a new funding saga for India, in the past multiple startups have failed even after money\n- Small startup founders in peer pressure to raise money may end up destroying mental health & eventually team gets affected\n- Ultimate goal is NOT to raise fund\n- Customer is king, not the investors!\n\nAnd above all, it\xe2\x80\x99s just the beginning.\n\nCongratulations to the teams of\n\xf0\x9f\xa6\x84\n\xf0\x9f\xa6\x84\n\xf0\x9f\xa6\x84\n\xf0\x9f\xa6\x84\n\xf0\x9f\xa6\x84\n\xf0\x9f\xa6\x84\n\nCheers! \xf0\x9f\x8e\x89 ",0
510,"Hello connections,\n\nI am pleased to announce that our conference paper ""An Improved Salp Swarm Algorithm Based on Adaptive \xce\xb2-Hill Climbing for Stock Market Prediction"" got recently published online in SoMMA (2020) journal by the Springer publishing house.\n\nThe paper attempts to delve deep into combining different metaheuristics algorithms to create a superior algorithm which outperforms multiple benchmark metaheuristics algorithm in time series prediction.\n\nI would like to thank my mentor Prof. for his constant guidance and support without which this entire work could never have been possible. and , thank you for your considerable contributions to the paper.\n\nFull-text available at Springer: ",0
511,"Isnt it fun to compete with colleagues over Foosball goals rather than over survey scores all the time? Share your opinion on it.\n\n\n\n+44 20 3287 8700. """,0
512,"Dear All,\nFather of 1 Daughter Asking for Help\nPlease Dont Ignore My Post. I am jobless and its been 7 months now. I am looking for job as #Manager_Business_Development.#Manager_Educational_partnership. I have lost my job because of COVID-19.\n\nI am looking for new opportunities. I am seeking all your helping hands if I get an opportunity in any organisation at this time. I will be extremely grateful to all.\n\nNotice : Immediate Joining\n\nPlease dont ignore. Please do like, comment or Share to your connections so it can easily reach out to HR.\n\nMany More Thanks. """,0
513,"\xf0\x9f\x94\xb9 One of the most sustainable buildings in the country.\n\xf0\x9f\x94\xb9 Braille implemented throughout the building.\n\xf0\x9f\x94\xb9 Customisable, flexible workspaces.\nAt the end of 2020, Microsoft opened its state-of-the-art campus in Herzliya, Israel.\n. ",0
514,"Boss: Why are you late?\nChintu: My dad is in the hospital.\n\n7 Days later.\n\nBoss: Is your dad still in the hospital?\nChintu: Yes sir, he is a doctor.\nBoss: \xf0\x9f\x99\x84 ",0
515,"PayPal is hiring freshers (2020/2021 graduates only) for SDE role. People interested in applying can comment/message in there email id and graduation year.\n\nEDIT: People who have already applied for the role in the past kindly excuse. Thanks for the enormous response, due to the sheer number of emails I am not able to track all the responses, Requesting you to kindly apply at this link-> if you have not received any email till now.\n\nBelow is the brief description of the role and the location would be Chennai/Bangalore once offices reopen.\n\nJob responsibilities include:\n\xc2\xb7 Understanding of core products and the organization\n\xc2\xb7 Develop prototypes and simulations of innovative improvements to the services infrastructure and functionality\n\xc2\xb7 Focused on developing code. Code is well-commented and typically improves after one or more code reviews\n\xc2\xb7 Will be Involved in discussion with senior leader and architect about development plan and design; Produces code that is sufficiently supported by test units\n\xc2\xb7 Has a basic understanding of technical concepts required for specialized field ",1
516,Pretty cool patent filing gear board from Microsoft this morning.\nYou can literally see how your #innovation make #cloud run if rotate the gears :) ,0
517,"Today I met a carpenter who hails from the other part of the country.\n\nI asked..""Since COVID cases are rising in Pune and no business due to lockdown, aren\t u going back to your native place?""\n\nHe replied: ""\xe0\xa4\x9c\xe0\xa4\xac \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\xb0\xe0\xa5\x87 \xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xb8 \xe0\xa4\x95\xe0\xa5\x81\xe0\xa4\x9b \xe0\xa4\xa8\xe0\xa4\xb9\xe0\xa5\x80\xe0\xa4\x82 \xe0\xa4\xa5\xe0\xa4\xbe \xe0\xa4\xa4\xe0\xa4\xac \xe0\xa4\xaf\xe0\xa5\x87 \xe0\xa4\x9c\xe0\xa4\x97\xe0\xa4\xb9 \xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\x9d\xe0\xa5\x87 \xe0\xa4\xb0\xe0\xa5\x8b\xe0\xa4\x9f\xe0\xa5\x80 \xe0\xa4\xa6\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa5\x88.. \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\xb0\xe0\xa5\x87 \xe0\xa4\xac\xe0\xa4\x9a\xe0\xa5\x8d\xe0\xa4\x9a\xe0\xa5\x87 \xe0\xa4\xaf\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\x81 \xe0\xa4\xaa\xe0\xa5\x88\xe0\xa4\xa6\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\x8f..\xe0\xa4\x85\xe0\xa4\xac \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\xb8\xe0\xa5\x80\xe0\xa4\xac\xe0\xa4\xa4 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x9f\xe0\xa4\xbe\xe0\xa4\x87\xe0\xa4\xae \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x87\xe0\xa4\xb8\xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\x9b\xe0\xa5\x8b\xe0\xa5\x9c\xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\x95\xe0\xa5\x88\xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\x8a\xe0\xa4\x81 ""\n\nBasic yet supereme virtues: ""Always be grateful and loyal to a place which offers you a living!"" ",0
